user_id,total_spending,session_count,avg_session_duration,tenure_days,engagement_score,clv
user_006475,61611.799999999996,200,1734.485,130,5.097186004273505,314046.8046580983
user_003053,47893.239999999976,216,1802.6990740740741,107,6.556824509153494,314027.5698547703
user_001544,60258.84999999999,201,1929.7910447761194,129,5.2104716726445295,313977.03095113573
user_007761,52041.29,224,1880.674107142857,122,6.030606195517826,313840.52589673985
user_008150,51883.229999999996,194,1818.7835051546392,105,6.048074783177876,313793.65503281786
user_000496,55096.310000000005,202,1855.420792079208,117,5.694881843953627,313766.97548784065
user_003851,50622.52,202,1726.8663366336634,106,6.196666225584823,313690.8599379922
user_005469,50931.03999999999,198,1803.5151515151515,105,6.158119288119288,313639.4197879749
user_005058,50367.97,197,1954.4467005076142,104,6.225594168944422,313570.5403335676
user_000074,52946.54000000001,221,1756.1085972850678,122,5.922234173198493,313561.808540621
user_003030,47475.77999999999,225,1871.8177777777778,111,6.60103046379713,313389.0700725305
user_005991,51983.74999999999,209,1721.7942583732058,113,6.026948749253128,313303.39704398724
user_002201,45912.17,206,1862.6019417475727,98,6.823511877242806,313282.2373049908
user_000037,47863.95,199,1849.9949748743718,99,6.544190523323689,313230.80799883883
user_003480,58156.520000000004,182,1666.923076923077,111,5.381953106953106,312995.6635035805
user_005254,46515.140000000014,226,1809.8716814159293,109,6.722925619965179,312717.8264222672
user_004637,48648.44000000002,191,1873.0575916230366,97,6.427510270296204,312688.3477338888
user_009517,50387.86999999997,210,1716.5619047619048,110,6.2040954785954785,312611.1564430566
user_002083,58369.70999999997,202,1821.0544554455446,125,5.353848459845985,312502.5819851566
user_008621,56664.920000000006,195,1696.923076923077,116,5.514470969643384,312477.0563371648
user_003604,46191.39999999999,211,1789.8957345971564,101,6.764519992283588,312462.648771568
user_002958,51976.27000000002,213,1634.1971830985915,115,6.010465401102265,312401.57251334976
user_004166,48181.59999999999,224,1930.9910714285713,113,6.483289063597415,312375.24034662516
user_009934,38566.42,236,1737.792372881356,93,8.095623329384605,312219.209482845
user_004581,53692.08,178,1888.758426966292,101,5.8117838314730355,312046.76242215675
user_001432,59219.83,182,1876.6923076923076,115,5.269129505759941,312036.95357908774
user_000895,54027.18999999999,223,1825.7174887892377,127,5.77486028231897,311999.4736963006
user_009110,59595.02000000002,193,1761.0569948186528,122,5.235084137905,311984.94390013133
user_002173,49569.46,211,1746.862559241706,109,6.292579049330647,311919.74548263353
user_003611,50382.35999999999,186,1787.5967741935483,98,6.190432210518616,311888.5841859447
user_002040,49527.83999999998,185,1856.9297297297298,96,6.297063813813814,311879.96904036024
user_000187,52822.87000000001,186,1750.3279569892472,103,5.903677938430131,311849.2122635629
user_008826,49425.140000000014,193,1867.9481865284974,100,6.308874496257916,311817.00521997706
user_004121,52544.080000000016,208,1827.0576923076924,115,5.933602982162765,311775.709782999
user_005876,48358.189999999995,220,1982.2181818181818,112,6.443473304473305,311594.7063176479
user_004145,50271.47,196,1756.8010204081634,103,6.196738147524383,311519.1358811276
user_009906,48452.62999999999,202,1753.8712871287128,102,6.4283629392351,311471.09100047074
user_009363,56184.750000000015,208,1836.4807692307693,124,5.5423916115246765,311397.88709561114
user_008840,56642.870000000024,206,1693.6553398058252,123,5.494850060515169,311244.077647253
user_009280,56047.25000000001,201,1899.766169154229,120,5.552712824765064,311214.28386781376
user_006501,48249.49000000002,195,1930.9589743589743,99,6.445468401968402,310990.5632060905
user_003427,54282.67000000002,220,1908.9772727272727,127,5.727121858347251,310883.4658864507
user_001687,60117.94000000001,179,1793.8100558659219,115,5.167845788465171,310680.2430402019
user_000493,49569.65,195,1914.8,102,6.267183006535948,310662.06811993464
user_004529,50105.969999999994,203,1828.2266009852217,107,6.199429507542623,310628.4289220454
user_003964,50755.11,185,1824.5945945945946,99,6.112892437892438,310260.52810339886
user_009625,45501.18,208,1855.3653846153845,99,6.8184095765345765,310245.68145562353
user_003029,52822.85,220,1815.7863636363636,123,5.8702387595466865,310082.74145972065
user_009751,47979.73,197,1760.228426395939,99,6.458649310362509,309884.25007587945
user_008087,69455.46999999997,215,1895.3767441860466,164,4.459420369319972,309731.13767869206
user_001751,55178.78999999997,224,1872.3392857142858,132,5.611003336940837,309608.3748183575
user_004676,44297.05,208,1758.6826923076924,96,6.98852297008547,309570.9514320246
user_003392,60106.119999999995,184,1816.358695652174,119,5.143199544310478,309137.7689942709
user_002760,43650.99,219,1841.9406392694063,100,7.0816501775748355,309121.0410848174
user_002354,75859.54999999999,213,1814.0657276995305,179,4.07373954881784,309032.0489905243
user_000771,45524.700000000004,197,1795.5736040609138,94,6.786004488125668,308930.81852057466
user_000252,55723.98000000001,209,1897.9138755980862,125,5.543198298777246,308889.0711370973
user_004524,44520.36,212,1845.3301886792453,99,6.936834143319993,308830.35332089773
user_009666,51248.359999999986,199,1788.7989949748744,108,6.024666387493021,308754.2719061417
user_008554,48926.88000000002,224,1862.5357142857142,116,6.3104744800218935,308751.8276270937
user_008861,50605.12000000001,203,1839.9950738916257,109,6.098265706050427,308603.46784656664
user_000079,39950.18999999999,225,1957.7422222222222,94,7.724668347780405,308601.9681808131
user_003686,56132.020000000004,214,1864.0046728971963,129,5.494523261851288,308418.68962470174
user_005478,55410.42999999999,208,1769.6009615384614,123,5.56472655435689,308343.8912093336
user_004995,45338.49000000001,201,1844.8258706467661,96,6.793701630735213,308016.1734480722
user_008363,60806.92,188,1857.1968085106382,124,5.064275099138259,307942.9708112922
user_008576,64509.09999999999,244,1860.2581967213114,172,4.772552341466515,307873.0562508975
user_005621,49384.92999999999,229,1832.6026200873362,120,6.234056283357593,307868.4331696749
user_006468,44728.51999999998,211,1760.260663507109,99,6.882900689358036,307861.9611419646
user_002897,48140.41,188,1871.7340425531916,96,6.394926122931442,307854.36547763005
user_006109,51218.99000000002,181,1887.3314917127072,99,6.00910723254646,307780.4032527249
user_007434,47801.939999999995,206,1786.7961165048544,104,6.438639946892374,307779.4804229524
user_009181,55062.70999999998,207,1797.512077294686,122,5.589472844785865,307771.52230531897
user_000477,43663.47000000001,212,1761.9103773584907,97,7.046120580194082,307658.07456968696
user_005887,52290.39,190,1810.8263157894737,106,5.880365800507558,307486.6210512024
user_000673,52256.479999999996,196,1747.9336734693877,109,5.880032544363311,307269.80305387045
user_001171,55770.9,225,1829.568888888889,135,5.508213580246913,307198.0287625926
user_002829,56040.07999999999,186,1790.5376344086021,112,5.479514422256357,307072.42658439995
user_004017,56830.67,217,1828.7926267281107,133,5.402734793974182,307041.0381738647
user_002853,55850.69,207,1610.7971014492753,123,5.496224127096344,306967.9098929785
user_000467,45873.10999999999,200,1814.91,97,6.689708676975945,306877.74200687197
user_003441,49349.55000000002,208,1775.5913461538462,109,6.217990460577902,306855.0311338123
user_000270,54510.86,192,1912.4166666666667,113,5.628571984595215,306818.2994521919
user_008494,50781.869999999995,212,1839.9858490566037,115,6.041541962902197,306800.79855964414
user_002781,52820.670000000006,208,1707.5,117,5.8076388888888895,306763.37722916674
user_008821,52241.38999999998,195,1817.2,109,5.871750254841999,306748.39504580013
user_009773,49272.82999999999,177,1842.406779661017,93,6.2214570803717875,306548.79707345535
user_003450,48800.110000000015,192,1871.90625,100,6.279973958333333,306463.41996380215
user_003308,70502.39999999998,222,1945.981981981982,175,4.346264836264837,306422.10199227795
user_005153,54151.909999999996,222,1771.8333333333333,129,5.654966623600345,306227.2436542097
user_003651,58174.73000000001,219,1928.0182648401826,139,5.262179334158244,306125.8619762357
user_005308,57141.70999999999,199,1953.8291457286432,124,5.357246447290215,306122.2228895877
user_008322,62998.75999999998,196,1800.6785714285713,135,4.855744047619048,305905.8538773809
user_003185,48080.409999999996,188,1752.2287234042553,96,6.361730200945626,305874.59637084807
user_001454,59276.159999999996,233,2000.5364806866953,152,5.154388788494843,305532.37452902645
user_003134,49882.909999999996,201,1757.5771144278608,107,6.123729883810439,305469.46665842657
user_001731,52002.96999999999,199,1784.0050251256282,111,5.873935329802164,305462.08273764193
user_004199,50646.72000000001,190,1784.7736842105264,103,6.029751050360529,305387.1131173157
user_006934,63647.87999999999,206,1814.4563106796118,144,4.795682308522115,305235.0120909385
user_004114,53418.91999999999,197,1736.6802030456852,113,5.712499663087911,305155.56250252004
user_007017,50795.299999999996,171,1767.6374269005848,93,6.007139428619338,305134.4494185478
user_000910,50393.93999999998,202,1773.420792079208,109,6.052249914211605,304996.71904178464
user_007753,52492.91,200,1957.04,114,5.8067801169590645,304814.7860693217
user_000613,49594.509999999995,195,1679.1333333333334,103,6.146037576411364,304809.72204370913
user_009853,58728.30999999998,214,1678.214953271028,136,5.186759055647181,304609.59371535486
user_006582,58893.66,213,1823.0281690140846,137,5.1706302902573595,304517.34230011824
user_008354,61779.05999999999,188,1751.4946808510638,127,4.927471182126171,304414.5378088436
user_000367,45310.99999999999,220,1760.8227272727272,106,6.715532518582048,304287.49394947116
user_008989,54202.01999999999,213,1806.6338028169014,125,5.613842723004695,304281.61554915487
user_002046,59509.43000000001,223,1794.8520179372197,145,5.112363108430837,304233.81453574734
user_007508,56173.380000000005,196,1998.6326530612246,121,5.414679869192857,304160.86987052066
user_005721,54194.75000000001,223,1816.542600896861,131,5.611465395923428,304111.96426572127
user_006189,45326.71000000001,199,1761.0,96,6.707916666666667,304047.79345416673
user_000172,49347.040000000015,209,1660.3492822966507,110,6.161208133971292,304037.3842354068
user_002907,51540.96000000001,188,1705.090425531915,104,5.896713152391343,303922.2567188762
user_005041,63375.21999999998,204,1856.4313725490197,143,4.795395660983896,303909.2550018997
user_000361,42701.00000000001,222,1875.7567567567567,101,7.115102949484137,303822.0110459222
user_009724,45644.23999999998,206,1920.3398058252428,101,6.6522396050284645,303636.4210694243
user_004009,44452.29999999999,207,1769.8695652173913,98,6.82836512866016,303536.5352087399
user_007961,46873.88,196,1920.0510204081634,99,6.472741445062874,303402.5057669037
user_002804,58124.780000000006,202,1874.549504950495,129,5.218382614424233,303317.3414192334
user_002922,51048.21,179,1847.9888268156424,99,5.937572653913436,303102.4557272304
user_001748,66533.39,222,1869.1486486486488,165,4.555571594321595,303097.6215579205
user_005229,62022.89000000001,219,1817.054794520548,150,4.884737442922375,302965.5331012558
user_000142,52165.33,211,1752.0426540284361,119,5.806006246100336,302872.23180988524
user_002184,46708.09,200,1736.165,100,6.482268055555555,302774.35974301386
user_007763,46773.06000000001,195,1798.2666666666667,98,6.46890627362056,302570.54127043096
user_002223,56677.47000000001,202,1761.2524752475247,125,5.337236798679868,302501.0785400743
user_001447,53473.85999999999,207,1887.855072463768,121,5.656635591754169,302482.13970447954
user_007514,59500.209999999985,201,1844.1542288557214,132,5.080446881752852,302287.6563581398
user_004214,52189.39,218,1863.2752293577983,124,5.791770000986484,302268.943371784
user_000090,47717.67,192,1854.8229166666667,99,6.333410406144782,302215.58773498266
user_004090,51961.05,214,1836.3738317757009,121,5.81588896612686,302199.6973633661
user_002956,50807.88000000001,218,1785.4036697247707,120,5.9459454638124365,302100.8836119267
user_004793,44237.899999999994,200,1846.475,95,6.828699195906433,302087.31215858913
user_006671,45146.140000000014,202,1812.2326732673268,98,6.687071434184235,301895.46315768233
user_005923,43174.700000000004,210,1782.5142857142857,97,6.9899882179676,301790.6443142858
user_003684,52055.389999999985,190,1869.778947368421,108,5.797160818713451,301773.4673108479
user_009340,44910.29,194,1887.1907216494844,94,6.715709006604762,301604.4390422318
user_001355,56852.68,205,1800.2243902439025,128,5.304749830623306,301589.24460048106
user_008065,46538.969999999994,199,1836.4070351758794,100,6.480113065326633,301577.7875438442
user_004022,48418.47999999999,201,1747.004975124378,105,6.2281363026139145,301556.8930053857
user_001298,47959.62999999998,179,1848.4525139664804,93,6.287652580044453,301553.49130747723
user_006564,60362.149999999994,193,1825.0051813471503,129,4.9953179767307985,301528.13300912094
user_007757,55820.62999999999,219,1792.8812785388127,134,5.401007651998758,301487.6497693914
user_009012,69116.82,226,1594.0088495575221,173,4.361855380496871,301477.57319983374
user_007153,51249.63,191,1898.413612565445,107,5.8824773015174,301474.7851861652
user_003977,47290.03999999999,194,1786.381443298969,99,6.375004946370926,301474.2389140789
user_003578,49448.76,187,1748.2245989304813,100,6.095617944147356,301420.748771836
user_006053,54565.35,185,1722.0864864864866,110,5.523811902811902,301408.7298110974
user_003429,61007.88,184,1887.6304347826087,125,4.940341787439613,301399.7789271014
user_007959,53032.29999999999,229,1857.9650655021835,133,5.681514940918526,301303.8048012735
user_009242,53539.28999999999,214,1766.5327102803737,125,5.626703530633438,301249.71207060746
user_007278,43497.32,208,1768.5384615384614,97,6.924250374482334,301186.3342989779
user_004340,48624.33,223,1887.0224215246637,118,6.193664420291691,301162.7826815219
user_001885,49914.27000000001,214,1794.728971962617,116,6.033018584165861,301133.71852507256
user_001867,53111.53,212,1795.9245283018868,123,5.669599631845375,301121.1109347446
user_004139,49217.49999999999,189,1815.4391534391534,101,6.118150039871713,301120.049587386
user_007795,56125.75,192,1879.875,119,5.362523634453781,300975.6608764443
user_000527,47541.909999999996,184,1865.7391304347825,95,6.328787185354692,300882.63077528606
user_009045,51261.459999999985,214,1703.766355140187,119,5.868226415176663,300813.8536525218
user_006260,58766.73999999999,210,1747.2285714285715,136,5.117694211017741,300750.2050983847
user_000669,49859.28999999998,181,1964.4309392265193,99,6.030523745744741,300677.6322909732
user_005305,50472.45999999999,216,1840.8240740740741,119,5.956718171836636,300650.21965929767
user_008469,55497.83999999999,206,1831.1699029126214,126,5.413420211126521,300433.1287298658
user_003446,46425.03,191,1807.7696335078533,96,6.470908231529959,300412.1087760253
user_001475,49458.89000000001,202,1848.1089108910892,109,6.072996613881571,300363.6714963411
user_008431,46018.719999999994,192,1895.3958333333333,96,6.526498842592592,300341.1228175925
user_008733,56654.11999999999,202,1763.3118811881188,126,5.2993326654093975,300229.0287460238
user_008640,51668.26999999998,199,1728.3366834170854,112,5.810450666028556,300215.93383404316
user_008366,44237.080000000016,200,1685.845,95,6.784079751461988,300107.8786918042
user_009360,46068.54999999999,199,1738.5075376884422,99,6.513221790772042,300054.6837292713
user_004195,46490.91,193,1740.160621761658,97,6.452450115437803,299980.27759630856
user_007927,55012.30999999999,187,1914.283422459893,114,5.452798026706695,299971.01541257696
user_003333,50558.579999999994,206,1838.9271844660195,114,5.931865738375064,299906.70848289476
user_003966,51089.750000000015,205,1710.360975609756,114,5.869837113107974,299888.5106494082
user_000153,52905.53000000001,203,1825.6896551724137,118,5.668152964478213,299876.6367067911
user_000629,58213.80999999998,185,1893.0054054054053,120,5.150834834834835,299849.72041645634
user_009048,48326.56,181,1759.0773480662983,95,6.204422070369294,299838.3754490259
user_007463,52736.93,191,1712.0785340314137,110,5.684668279655191,299791.95313739625
user_004384,48988.44999999999,208,1781.3125,111,6.1164306493993985,299634.4570465699
user_004635,48870.47999999999,206,1843.6456310679612,110,6.130305604589586,299590.9774429832
user_004464,52984.78999999999,217,1894.3778801843318,127,5.652200329797485,299480.64751225046
user_009408,52449.62,220,1836.7272727272727,127,5.707052413902807,299332.730429285
user_005496,45917.88,222,1867.1576576576576,111,6.5186549049049045,299322.8136848348
user_007432,55712.750000000015,196,1840.4438775510205,121,5.370738542662245,299218.6137427061
user_009003,53755.47,197,1696.1065989847716,116,5.565968308147111,299201.2424095528
user_006882,41781.81000000001,224,1814.4017857142858,101,7.1574658425664,299051.8779155993
user_007965,49950.390000000014,202,1717.2079207920792,110,5.986093109310931,299007.68538639374
user_006925,47220.43999999999,185,1762.454054054054,95,6.331675833728466,298984.5188060249
user_007452,44517.33999999999,206,1925.9805825242718,100,6.714994606256742,298933.6979848974
user_009039,48678.98999999999,212,1834.2169811320755,113,6.137823301051928,298783.03909367375
user_000656,52994.100000000006,213,1738.2863849765258,124,5.636083135611758,298679.15329692315
user_007108,51239.33000000002,204,1822.5735294117646,115,5.828009555271383,298623.30484570377
user_003813,56697.189999999995,190,1856.078947368421,120,5.265577485380117,298543.4471483187
user_005023,45610.780000000006,208,1963.1298076923076,104,6.545313835470085,298536.8693805823
user_007922,53156.53999999997,232,1791.969827586207,136,5.615416455375254,298496.10942681273
user_009441,52809.920000000006,214,1856.4205607476636,125,5.651672377985462,298464.36614762206
user_009046,45744.57999999998,209,1779.0047846889952,104,6.523014149593096,298392.54260719323
user_007715,44229.05000000001,213,1732.2910798122066,102,6.745897848967443,298364.65325687354
user_008060,51447.91999999999,210,1818.5809523809523,119,5.799279022720199,298360.84321858693
user_006606,48986.4,196,1953.3877551020407,106,6.089777521071322,298316.2775582082
user_009741,57691.44999999998,229,1671.0349344978165,146,5.1696558227486324,298244.9404153115
user_003781,44515.79999999999,208,1873.0240384615386,101,6.698502276910384,298189.1876584872
user_006754,42515.88,204,1809.887254901961,94,7.013384757567329,298180.22474656167
user_001107,58708.55999999999,212,1808.2358490566037,139,5.077827304194379,298111.9289579339
user_006179,62212.64000000001,205,1762.239024390244,143,4.790210140807702,298011.61901441886
user_000106,50266.53999999999,182,1686.4175824175825,100,5.928449328449328,298002.63530647126
user_001677,43224.25,207,1763.743961352657,97,6.891990733823619,297901.1304764755
user_000883,51655.92000000001,186,1810.263440860215,106,5.76700189919073,297899.7887444445
user_006390,75869.93999999997,195,1887.1641025641027,172,3.925375041409925,297817.9688692684
user_004665,43221.18000000001,219,1841.6164383561643,103,6.890200898464631,297802.6132687016
user_004692,49196.03999999999,219,1745.3744292237443,118,6.052622840509422,297765.0753666151
user_009401,58686.02000000001,206,1905.8009708737864,136,5.073506805634876,297743.9218656245
user_009140,45118.81,197,1821.781725888325,97,6.598833984568063,297731.53677126934
user_005174,49644.670000000006,237,1898.565400843882,130,5.996610047242958,297699.7269140611
user_008602,43375.41,197,1821.48730964467,93,6.860807406800938,297590.3342010275
user_007043,54372.119999999995,213,1731.2723004694835,128,5.473096472352634,297583.8581663341
user_005844,44257.57,205,1835.6097560975609,99,6.722012811037202,297499.95252537576
user_006425,56337.02000000001,208,1857.3990384615386,131,5.279302955976382,297420.1962169006
user_009250,46114.649999999994,198,1831.6666666666667,100,6.448796296296296,297383.98412499996
user_009646,64653.34999999997,215,1768.3255813953488,157,4.599481805164666,297371.90696794284
user_006912,46051.380000000005,206,1846.626213592233,104,6.455259418305534,297273.60447096714
user_003544,47244.55,211,1924.2322274881517,110,6.289054406625497,297123.54536653863
user_007805,58038.97,196,1761.6122448979593,127,5.119257994536397,297116.46116715815
user_001182,54728.579999999994,236,1714.6059322033898,143,5.427328376661005,297029.9752483619
user_009760,50277.41,203,1863.847290640394,113,5.907115889484673,296994.4874931356
user_002389,42153.97999999999,225,1765.5644444444445,103,7.043832626153663,296925.5796462289
user_009904,63084.36999999999,215,1865.367441860465,154,4.706469311050705,296904.65141196776
user_003536,44659.3,201,1781.955223880597,98,6.64804878667885,296897.2051789268
user_008534,59459.40000000001,213,1774.4507042253522,142,4.992902973395931,296875.01505633804
user_001389,47253.02,189,1781.7671957671957,98,6.280649617871841,296779.66200629045
user_009259,44263.88000000001,207,1778.2125603864733,100,6.703947933440686,296742.7468520666
user_008643,56521.39999999999,206,1785.2669902912621,130,5.249753651149282,296723.426018069
user_006674,50264.51000000001,189,1800.3862433862435,105,5.900107289829513,296566.0018707085
user_006379,46910.200000000004,214,1747.911214953271,110,6.321894529406212,296561.3367533513
user_008776,52478.93,203,1763.487684729064,118,5.65087463935506,296551.8546374895
user_005100,53582.51999999999,194,1703.0670103092784,115,5.533943734747747,296522.6508459958
user_009973,44999.320000000014,209,1801.2105263157894,103,6.587714898086641,296442.69076776825
user_004203,44115.44000000001,193,1777.1502590673574,93,6.719459301353836,296431.9036413171
user_001770,49812.86000000001,215,1905.739534883721,119,5.949540160250147,296363.6110669182
user_004942,46954.409999999996,208,1911.2836538461538,108,6.308689903846154,296220.81230805285
user_008029,40602.85000000001,231,1803.939393939394,102,7.2952119231531,296206.3954339969
user_004664,49738.55000000001,201,1876.2189054726368,111,5.953604350619276,296123.6476734945
user_003008,44415.88,206,1968.6650485436894,101,6.665663283561366,296061.3005230676
user_008107,57892.419999999984,228,1880.0043859649122,149,5.112827467391447,295993.95512976183
user_003139,43693.349999999984,200,1649.865,95,6.774085307017544,295982.48024937493
user_009939,54158.78999999999,209,1893.842105263158,127,5.4630751254777365,295873.53847497236
user_006588,51031.45,208,1830.75,118,5.796677259887006,295812.8457540607
user_000098,54802.15999999999,199,1808.964824120603,122,5.3959328518732095,295708.77549761184
user_009421,54440.979999999996,207,1810.391304347826,126,5.43145790200138,295693.89101369906
user_005516,42253.94000000002,210,1808.5714285714287,97,6.997226313205695,295660.38080461475
user_007162,49275.40000000001,220,1786.1863636363637,120,5.996162878787879,295463.3243174243
user_003010,51967.48000000002,190,1810.6631578947367,110,5.684780170122275,295423.69979522604
user_003846,45952.84,185,1883.0,94,6.427310874704491,295353.1882555555
user_006801,41378.590000000004,213,1731.9577464788733,96,7.137349374021909,295333.4534344092
user_002875,48332.25,213,1817.6478873239437,114,6.110165348818055,295318.03918041143
user_006999,56693.38,195,1903.753846153846,125,5.2088205128205125,295305.64068512816
user_003197,60383.710000000014,193,1932.8341968911918,133,4.8902818466719475,295293.3608477034
user_000446,50302.98,188,1784.5425531914893,105,5.867134836203985,295134.36632287235
user_001744,53835.35000000001,190,1889.221052631579,115,5.481305364861429,295087.9927741928
user_001943,53447.110000000015,219,1681.3013698630136,130,5.520874312141435,295074.77665719774
user_002723,52229.27000000001,227,1762.9603524229076,132,5.648802118097271,295032.81100267434
user_002473,50608.90000000001,193,1678.699481865285,108,5.827416522740356,294919.1400577145
user_006074,43968.64999999999,195,1742.025641025641,94,6.707300266715161,294910.93787210545
user_002219,60481.25,199,1748.9396984924624,136,4.875522465267514,294877.6931024609
user_005061,44851.86000000002,194,1835.360824742268,96,6.572322451317296,294780.88646134036
user_005255,43752.71,197,1858.8223350253807,95,6.7373921690859975,294779.1657302906
user_000492,45089.909999999996,212,1725.4433962264152,105,6.536432689427972,294727.1616873652
user_007362,51556.880000000005,196,1845.857142857143,113,5.716277918246945,294713.4546777076
user_007774,45192.48000000001,200,1875.88,100,6.521077777777778,294703.67705066677
user_006838,45365.84000000002,205,1887.209756097561,103,6.49509871865709,294655.6092548027
user_009298,46740.030000000006,192,1957.3489583333333,100,6.303708043981481,294635.5030869358
user_007298,48522.250000000015,207,1710.0628019323672,111,6.069612039575808,294511.23278730735
user_005832,45412.04000000001,187,1849.7860962566845,94,6.481914577565391,294356.96407298266
user_005970,60081.479999999974,205,1814.0731707317073,140,4.896766356949283,294204.9699397211
user_009095,60146.76000000001,224,1790.169642857143,153,4.889426207983194,294083.14466927527
user_008979,49226.97000000001,198,1884.5353535353536,109,5.973023327052379,294033.8401301077
user_004608,48861.36,203,1911.2463054187192,111,6.017388237991685,294017.7729562774
user_007636,67311.31999999998,215,1813.8511627906976,167,4.366122994321435,293889.5020301282
user_003923,51484.219999999994,207,1919.3236714975844,120,5.708145464304884,293879.4168762748
user_001222,41340.52000000001,208,1686.8125,94,7.106856900118203,293801.15981647465
user_008173,53145.91000000002,185,1901.2594594594595,111,5.528127627627628,293797.3733664115
user_004080,55802.3,190,1851.8631578947368,120,5.2644064327485385,293765.9870821638
user_003118,48100.579999999994,192,1847.578125,103,6.105449155542072,293675.64554208383
user_006195,51025.88999999999,193,1767.0932642487046,110,5.754495603705449,293628.25968015776
user_001318,53637.110000000015,183,1736.6065573770493,110,5.4732998012916045,293571.983504856
user_007865,46259.73,201,1767.273631840796,103,6.3452782742168345,293530.8597401368
user_004786,44792.58999999999,196,1758.9591836734694,97,6.550455443345723,293411.86498705315
user_004385,48099.74000000002,190,1828.6052631578948,102,6.0961812005503955,293224.730739362
user_003944,44262.62000000001,206,1817.3106796116506,101,6.623620403302466,293178.79293562385
user_002765,50416.56999999997,210,1713.0904761904762,118,5.814841516455924,293164.36435330607
user_003189,55327.70999999999,203,1810.5812807881773,127,5.298214835214563,293138.0939204491
user_009098,51298.100000000006,190,1916.8736842105263,110,5.714283094098883,293131.86558939394
user_006631,49519.18999999998,212,1900.5283018867924,118,5.917755036776462,293042.4360395905
user_004381,59154.880000000005,193,1798.8808290155441,130,4.953535273017138,293025.7846510961
user_008834,56863.17999999999,226,1833.3849557522124,146,5.153109215258415,293022.17686689796
user_003793,46778.570000000014,209,1831.3444976076555,109,6.261000382872667,292880.64468023594
user_001292,51373.76000000002,201,1808.8905472636816,116,5.700745458531099,292868.7290076667
user_004968,53634.28,216,1709.662037037037,130,5.459521506014561,292817.5051196067
user_005339,50838.84999999999,212,1811.9198113207547,121,5.759509405807648,292806.83475544414
user_006281,46393.76,204,1733.563725490196,105,6.31011690787426,292750.0493958605
user_009028,53225.77000000001,231,1850.025974025974,139,5.499507614687471,292715.527412604
user_004095,46232.47000000001,195,1732.8974358974358,100,6.331360398860398,292714.42969950143
user_009764,52101.06,196,1816.4489795918366,115,5.617612639258602,292683.57317477075
user_007071,46625.84999999999,202,1809.4108910891089,105,6.274042707842213,292532.5741894448
user_009486,46261.409999999974,204,1776.686274509804,105,6.322095393713041,292469.04706767027
user_007216,48749.59999999999,203,1844.8817733990147,111,5.99895364576399,292446.59064953617
user_000392,46737.81000000001,206,1732.8349514563106,107,6.257043976650635,292440.5325423419
user_008588,55281.98999999997,202,1845.8861386138615,127,5.284399692922048,292132.1309801196
user_000996,53565.26,194,1720.3505154639174,117,5.452234117543396,292050.3380870826
user_006083,47181.54,215,1730.3767441860466,113,6.1886248084882585,291988.84894668113
user_004295,46565.26,196,1820.0,102,6.270261437908497,291976.354124183
user_008098,49901.09000000001,222,1718.563063063063,124,5.848346370564112,291838.8585886932
user_004978,70107.81000000001,220,1784.3454545454545,180,4.162318181818182,291811.0122504546
user_000744,66235.07,232,1702.228448275862,177,4.405044625462692,291768.43912064517
user_005068,54114.259999999995,210,1822.852380952381,129,5.390068813830442,291679.5852095121
user_009453,48400.579999999994,215,1833.8651162790698,117,6.022227489564699,291479.30338687537
user_004351,54850.459999999985,204,1781.0098039215686,127,5.313622583329045,291454.64296198636
user_001235,52704.65999999999,226,1827.7345132743362,135,5.529926253687315,291452.8830256636
user_008681,57268.83999999998,227,1865.273127753304,149,5.088601223033636,291418.2892657175
user_006476,47150.4,181,1672.9779005524863,95,6.180505557171013,291413.3092228361
user_003972,43854.01999999999,191,1733.6125654450261,93,6.642849368537597,291315.6490648351
user_009200,45445.27999999999,205,1786.2146341463415,104,6.4096322701688555,291287.53321485926
user_005587,52132.899999999994,193,1814.2746113989638,114,5.5829125382540985,291053.42106554704
user_002640,44796.52999999999,191,1898.9005235602094,96,6.496222367655614,291008.2201793557
user_002879,60584.539999999986,192,1814.859375,134,4.802635066853234,290965.43631317234
user_009932,58684.63999999999,173,1873.092485549133,117,4.956200904105529,290852.86582510744
user_001181,58567.47,195,1801.148717948718,131,4.965967943280921,290844.17853906704
user_009081,58692.23,206,1827.5728155339805,139,4.953702280893731,290743.83362173947
user_000885,41402.93999999999,209,1765.3827751196172,96,7.021634104199894,290716.2955181419
user_001788,44840.689999999995,204,1739.799019607843,102,6.483277505446623,290714.6368057053
user_000271,50084.48000000001,193,1769.7098445595855,109,5.803512673437805,290665.9144225423
user_002316,43026.98,206,1840.5631067961165,99,6.753691772089831,290590.9608038737
user_009482,46397.02999999999,198,1775.5757575757575,103,6.260205779477625,290454.9553565967
user_009203,58554.930000000015,197,1738.746192893401,132,4.960257780854227,290447.54713987466
user_005552,45829.97000000001,211,1908.0284360189573,109,6.337347348435439,290440.43885837577
user_006795,49858.74000000001,211,1820.7014218009479,119,5.825078126037145,290431.0557657733
user_002240,45154.01999999999,195,1658.748717948718,98,6.4301512878655736,290347.1798553078
user_009818,46190.04,218,1785.8761467889908,113,6.283687326910412,290243.768977485
user_009113,61177.10999999999,207,1859.8937198067633,147,4.741126940309135,290048.44435125537
user_001766,62799.860000000015,202,1780.2326732673268,147,4.616958055499428,289944.31951123633
